train/loss_step,epoch,created_at
2.8303656578063965,0,2024-05-20 10:00:45.434438
2.863457441329956,0,2024-05-20 10:04:19.541473
2.6871042251586914,0,2024-05-20 10:07:53.486322
2.94610333442688,0,2024-05-20 10:09:15.665568
